uid_number,from,to,type,knowledgeLevel,ecosystemContext,reportedIn,taxonAttribute,conditions
1898,443,655,INVERSELY_CORRELATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/j.1365-2745.2007.01333.x,,
1899,666,667,DESCRIBES_OUTCOME_OF,,Temperate subhumid grasslands,0.1111/j.1526-100X.2005.00083.x,,
1900,666,482,DESCRIBES_OUTCOME_OF,,Temperate subhumid grasslands,0.1111/j.1526-100X.2005.00083.x,,
1901,667,237,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,0.1111/j.1526-100X.2005.00083.x,Percent Cover,More so in the Fall
1902,667,670,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,0.1111/j.1526-100X.2005.00083.x,Percent Cover,More so in the Spring
1903,671,237,INVERSELY_CORRELATED_WITH,statistical_association,Temperate subhumid grasslands,0.1111/j.1526-100X.2005.00083.x,Percent Cover,
1904,671,670,INVERSELY_CORRELATED_WITH,statistical_association,Temperate subhumid grasslands,0.1111/j.1526-100X.2005.00083.x,Percent Cover,
1905,667,670,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,0.1111/j.1526-100X.2005.00083.x,Tiller Amount ,That survived Fall planting
1906,667,237,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,0.1111/j.1526-100X.2005.00083.x,Tiller Amount ,That survived Spring planting
1907,482,670,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,0.1111/j.1526-100X.2005.00083.x,Tiller Amount ,That survived Fall planting
1908,482,237,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,0.1111/j.1526-100X.2005.00083.x,Tiller Amount ,That survived Spring planting
1909,672,673,DESCRIBES_OUTCOME_OF,,Temperate subhumid grasslands,10.1890/02-5296,,
1910,672,674,DESCRIBES_OUTCOME_OF,,Temperate subhumid grasslands,10.1890/02-5296,,
1911,672,675,DESCRIBES_OUTCOME_OF,,Temperate subhumid grasslands,10.1890/02-5296,,
1912,672,676,DESCRIBES_OUTCOME_OF,,Temperate subhumid grasslands,10.1890/02-5296,,
1913,672,677,DESCRIBES_OUTCOME_OF,,Temperate subhumid grasslands,10.1890/02-5296,,
1914,672,678,DESCRIBES_OUTCOME_OF,,Temperate subhumid grasslands,10.1890/02-5296,,
1915,672,435,DESCRIBES_OUTCOME_OF,,Temperate subhumid grasslands,10.1890/02-5296,,
1916,673,655,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/02-5296,Percent Cover ,
1917,674,655,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/02-5296,Percent Cover ,
1918,675,655,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/02-5296,Percent Cover ,
1919,676,655,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/02-5296,Percent Cover ,
1920,673,484,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/02-5296,,
1921,674,484,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/02-5296,,
1922,435,684,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/02-5296,,Broadcast Only
1923,677,684,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/02-5296,,Broadcast Only
1924,678,684,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/02-5296,,Broadcast Only
1925,677,684,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/02-5296,,Drilled Only
1926,678,684,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/02-5296,,Drilled Only
1927,435,680,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/02-5296,,in 1995 and 1996
1928,673,679,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/02-5296,,in 1994
1929,674,679,POSITIVELY_ASSOCIATED_WITH,observation,Temperate subhumid grasslands,10.1890/02-5296,,in 1995 and 1996
1930,673,691,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/02-5296,Percent Cover ,After 1994
1931,674,691,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/02-5296,Percent Cover ,After 1994
1932,675,691,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/02-5296,Percent Cover ,After 1994
1933,676,691,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/02-5296,Percent Cover ,After 1994
1934,673,664,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/02-5296,Percent Cover ,After 1994
1935,674,664,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/02-5296,Percent Cover ,After 1994
1936,675,664,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/02-5296,Percent Cover ,After 1994
1937,676,664,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/02-5296,Percent Cover ,After 1994
1938,673,243,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/02-5296,Percent Cover ,After 1994
1939,674,243,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/02-5296,Percent Cover ,After 1994
1940,675,243,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/02-5296,Percent Cover ,After 1994
1941,676,243,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/02-5296,Percent Cover ,After 1994
1942,435,105,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/02-5296,,
1943,673,105,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/02-5296,,
1944,674,105,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/02-5296,,
1945,675,105,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/02-5296,,
1946,676,105,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/02-5296,,
1947,435,682,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/02-5296,,In 1994
1948,435,682,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/02-5296,,In 1997
1949,673,682,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/02-5296,,In 1994
1950,677,684,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/02-5296,,"Broadcast Only, in 1994"
1951,678,684,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/02-5296,,"Broadcast Only, in 1994"
1952,677,684,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/02-5296,,"Drilling Only, in 1994"
1953,678,684,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/02-5296,,"Drilling Only, in 1994"
1954,675,683,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/02-5296,,
1955,676,681,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/02-5296,,In 1995 and 1996
1956,435,507,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/02-5296,,in 1994
1957,677,507,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/02-5296,,in 1994
1958,678,507,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/02-5296,,in 1994
1959,673,507,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/02-5296,,In 1996
1960,674,507,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/02-5296,,In 1996
1961,675,507,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/02-5296,,In 1996
1962,676,507,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/02-5296,,In 1996
1963,435,564,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/02-5296,,"In 1994, only in plots with straw mulch"
1964,673,564,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/02-5296,,
1965,435,574,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/02-5296,,In 1994 and 1995
1966,678,574,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/02-5296,,
1967,673,574,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/02-5296,,
1968,695,435,DESCRIBES_OUTCOME_OF,,Temperate subhumid grasslands,10.1890/1051-0761(2003)013[0137:COGROY]2.0.CO;2,,
1969,695,673,DESCRIBES_OUTCOME_OF,,Temperate subhumid grasslands,10.1890/1051-0761(2003)013[0137:COGROY]2.0.CO;2,,
1970,695,674,DESCRIBES_OUTCOME_OF,,Temperate subhumid grasslands,10.1890/1051-0761(2003)013[0137:COGROY]2.0.CO;2,,
1971,695,675,DESCRIBES_OUTCOME_OF,,Temperate subhumid grasslands,10.1890/1051-0761(2003)013[0137:COGROY]2.0.CO;2,,
1972,695,678,DESCRIBES_OUTCOME_OF,,Temperate subhumid grasslands,10.1890/1051-0761(2003)013[0137:COGROY]2.0.CO;2,,
1973,673,684,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/1051-0761(2003)013[0137:COGROY]2.0.CO;2,,
1974,674,484,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/1051-0761(2003)013[0137:COGROY]2.0.CO;2,,
1975,435,484,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/1051-0761(2003)013[0137:COGROY]2.0.CO;2,,
1976,435,684,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/1051-0761(2003)013[0137:COGROY]2.0.CO;2,,In Valley in 1995
1977,435,684,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/1051-0761(2003)013[0137:COGROY]2.0.CO;2,,In Valley in 1994 and Tablelands in 1995
1978,673,484,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/1051-0761(2003)013[0137:COGROY]2.0.CO;2,,When treated with glyphosate
1979,675,683,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/1051-0761(2003)013[0137:COGROY]2.0.CO;2,,
1980,675,691,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/1051-0761(2003)013[0137:COGROY]2.0.CO;2,Percent Cover,
1981,675,232,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/1051-0761(2003)013[0137:COGROY]2.0.CO;2,Percent Cover,
1982,674,655,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/1051-0761(2003)013[0137:COGROY]2.0.CO;2,Percent Cover,
1983,435,443,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/1051-0761(2003)013[0137:COGROY]2.0.CO;2,Percent Cover,
1984,435,105,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/1051-0761(2003)013[0137:COGROY]2.0.CO;2,,
1985,435,679,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/1051-0761(2003)013[0137:COGROY]2.0.CO;2,,
1986,673,679,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/1051-0761(2003)013[0137:COGROY]2.0.CO;2,,Tablelands Only
1987,673,105,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/1051-0761(2003)013[0137:COGROY]2.0.CO;2,,
1988,674,105,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/1051-0761(2003)013[0137:COGROY]2.0.CO;2,,
1989,675,105,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/1051-0761(2003)013[0137:COGROY]2.0.CO;2,,
1990,678,679,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/1051-0761(2003)013[0137:COGROY]2.0.CO;2,,
1991,678,105,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/1051-0761(2003)013[0137:COGROY]2.0.CO;2,,
1992,678,564,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/1051-0761(2003)013[0137:COGROY]2.0.CO;2,,
1993,678,574,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/1051-0761(2003)013[0137:COGROY]2.0.CO;2,,
1994,435,682,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/1051-0761(2003)013[0137:COGROY]2.0.CO;2,,
1995,435,564,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/1051-0761(2003)013[0137:COGROY]2.0.CO;2,,In Valley in 1994 and Tablelands in 1995
1996,435,574,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1890/1051-0761(2003)013[0137:COGROY]2.0.CO;2,,In Valley in 1994 and Tablelands in 1995
1997,721,722,DESCRIBES_OUTCOME_OF,,Temperate subhumid grasslands,https://www.jstor.org/stable/23780014,,
1998,722,691,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,https://www.jstor.org/stable/23780014,Percent Cover ,
1999,722,693,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,https://www.jstor.org/stable/23780014,Percent Cover ,
2000,722,731,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,https://www.jstor.org/stable/23780014,Percent Cover ,
2001,722,514,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,https://www.jstor.org/stable/23780014,Percent Cover ,
2002,722,733,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,https://www.jstor.org/stable/23780014,Percent Cover ,
2003,722,734,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,https://www.jstor.org/stable/23780014,Percent Cover ,
2004,722,734,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,https://www.jstor.org/stable/23780014,Height ,
2005,722,734,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,https://www.jstor.org/stable/23780014,Growth ,
2006,722,734,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,https://www.jstor.org/stable/23780014,Density,
2007,722,734,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,https://www.jstor.org/stable/23780014,Stem Density,
2008,722,734,NEGATIVELY_ASSOCIATED_WITH,observation,Temperate subhumid grasslands,https://www.jstor.org/stable/23780014,Stem Frequency,
2009,722,224,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,https://www.jstor.org/stable/23780014,,
2010,722,724,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,https://www.jstor.org/stable/23780014,,
2011,722,264,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,https://www.jstor.org/stable/23780014,,
2012,722,726,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,https://www.jstor.org/stable/23780014,,
2013,722,105,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,https://www.jstor.org/stable/23780014,,
2014,722,728,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,https://www.jstor.org/stable/23780014,,
2015,734,264,INVERSELY_CORRELATED_WITH,observation,Temperate subhumid grasslands,https://www.jstor.org/stable/23780014,,
2016,734,224,POSITIVELY_CORRELATED_WITH,observation,Temperate subhumid grasslands,https://www.jstor.org/stable/23780014,,
